kepid,kepoi_name,label,fp_subtype,koi_disposition,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration
9032900,K00134.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,67.5923754,151.75056,12.249
5956342,K01052.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,17.02902786,143.33395,4.645
5956342,K01052.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,6.84619236,132.17265,3.529
5956342,K01052.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,67.8321638,125.881,7.358
5956342,K01052.04,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,43.1312147,166.26105,3.198
5956656,K01053.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,1.224866441,133.20824,1.7086
3109930,K01112.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,37.8102649,158.35799,8.733
2854914,K01113.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,25.93406406,149.76273,4.6142
2854914,K01113.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,83.4463485,158.68061,6.536
3116412,K01115.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,12.99204853,136.32016,6.0175
8394721,K00152.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,52.09081627,158.744665,8.6388
1161345,K00984.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,4.28746668,262.06245,1.5693
2854698,K00986.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.18739443,260.86931,3.0472
2854698,K00986.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,76.0498163,161.71445,7.158
8559644,K00139.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.341799486,141.35472,2.9254
2849805,K01116.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.749105745,135.10837,1.9826
3114811,K01117.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,11.08956602,141.76142,6.2877
3554031,K01194.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.70798309,363.05638,2.4904
3554031,K01194.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,4.17634276,352.99674,2.335
8394721,K00152.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,27.40229859,133.6284,6.8491
7295235,K00987.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.179267286,261.841607,1.0246
2302548,K00988.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.38122447,268.02421,2.715
2302548,K00988.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,24.5709023,135.87209,3.587
9818381,K00135.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.024092505,132.4168573,2.8021
6060203,K01059.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,1.022678654,133.45422,1.3712
5880320,K01060.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,12.10968709,140.21258,6.3461
5880320,K01060.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,4.75796103,137.69636,4.66
5880320,K01060.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,20.4972755,147.43894,8.536
3859079,K01199.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,53.5292702,147.86464,5.668
4061149,K01201.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,2.757584622,133.05017,0.9267
3444588,K01202.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,0.928310036,133.80358,1.1899
8394721,K00152.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,13.48457668,136.61808,5.0197
3962243,K01203.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,31.8841473,160.20696,6.122
10154388,K00991.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,12.06222962,138.22229,2.0584
1432789,K00992.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,9.93146307,136.49128,5.678
1718189,K00993.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,21.85362905,144.32031,3.439
5880320,K01060.04,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.19345065,138.99617,5.234
6037187,K01061.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,41.8059544,142.81919,6.057
5735762,K00148.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,4.77800306,124.061465,2.7361
6359320,K01127.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,5.32667299,357.12617,3.4045
3859628,K01191.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.17242644,361.20157,3.902
1718189,K00993.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,13.0607936,137.63148,3.215
8222813,K01069.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.70420525,357.55941,2.9385
6359320,K01127.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.1280933,358.68367,3.727
6362874,K01128.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,0.974868896,133.076265,1.6191
6272413,K01129.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,4.89721006,133.39852,1.812
3447722,K01198.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,16.08832318,139.49184,5.731
3447722,K01198.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.30067919,142.74251,4.885
3447722,K01198.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,35.6757453,145.00717,7.381
2165002,K00999.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,16.56806842,146.15285,4.2647
2165002,K00999.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,47.3329299,151.41614,2.708
1871056,K01001.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,40.8065333,155.71586,13.135
8222813,K01069.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,2.46697039,354.93093,1.6345
8240904,K01070.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,6.61836309,360.36694,3.6813
8240904,K01070.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,107.7214092,354.19522,8.042
5735762,K00148.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,9.673958488,125.339418,3.2641
3962243,K01203.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,14.12847677,142.8971,3.685
3962243,K01203.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,48.6478543,172.1271,5.464
3438507,K01204.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.39842977,136.31152,6.344
3869014,K01205.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.63847391,139.94684,5.4566
1871056,K01001.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,140.10765,216.21749,18.503
1865042,K01002.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.4815917,132.98828,1.8069
5780460,K01005.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,35.61760233,197.03573,8.4559
8229696,K01072.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.12805158,139.1159,3.517
10272640,K01074.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.770551475,357.11836,3.8077
8346392,K01141.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,5.72812616,135.18066,2.0295
8288947,K01142.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.75574267,133.4333,2.2911
9480189,K00941.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,6.581477136,174.787814,3.0896
11974540,K00129.01,1,planet,CONFIRMED,FALSE POSITIVE,0,1,0,0,24.669192732,132.864236,7.03515
9480189,K00941.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,2.382652873,170.66626,1.8888
9480189,K00941.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,24.66461416,189.02031,2.8579
9512687,K00942.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,11.51517167,174.85855,2.006
8644288,K00137.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.641567589,135.407564,3.41018
1725016,K01007.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.40742502,355.49652,3.675
5446285,K00142.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.916108342,133.009227,3.6496
10166274,K01078.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.353732008,134.869597,1.4598
10166274,K01078.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,6.877446033,132.08426,1.3692
10166274,K01078.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,28.46464804,158.03986,2.6657
5735762,K00148.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,42.89645024,146.0613,5.6897
8351704,K01146.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.09712124,136.34514,2.1059
9513865,K00943.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.601465336,171.99184,2.2753
9605514,K00945.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,25.8474958,188.874,5.985
9605514,K00945.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,40.715561,146.36485,6.894
8125580,K01014.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,17.31711739,142.36094,3.1518
8158127,K01015.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,9.42889884,140.1046,4.4481
10141900,K01082.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,6.50327035,135.26657,2.591
10141900,K01082.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,4.09667624,133.09833,2.19
10141900,K01082.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,1.196548464,132.53363,1.2592
8410727,K01148.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,11.47609015,135.39622,5.046
8410727,K01148.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,25.2630467,134.18397,6.22
8278371,K01150.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,0.677374687,133.94573,1.8361
8280511,K01151.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.43547031,134.82462,3.4167
8280511,K01151.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.41084314,135.75425,3.245
9710326,K00947.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,28.59914031,189.92667,3.6567
9761882,K00948.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,24.58716355,173.70572,3.984
9766437,K00949.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,12.53248222,170.76535,4.0168
9775938,K00951.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,13.19720694,171.545479,3.4872
8644288,K00137.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,14.85890852,128.154869,3.5252
8158127,K01015.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,4.08897299,135.76402,3.585
8174625,K01017.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,17.44486016,141.6802,4.445
10157458,K01083.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.33685101,138.5829,3.548
10118816,K01085.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.71790675,139.15725,1.84
10122255,K01086.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,27.6652847,144.8714,6.633
3835670,K00149.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,14.55730897,145.095012,7.7643
9775938,K00951.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,33.6528474,147.8025,3.9616
9787239,K00952.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,5.90127815,171.40674,2.1979
9787239,K00952.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.75209691,170.63671,2.3742
9787239,K00952.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,22.78078241,155.20408,3.3002
9787239,K00952.04,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,2.896005211,133.61228,1.6776
9787239,K00952.05,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,0.742957911,133.27936,0.6688
2716853,K01022.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,18.82744023,196.19088,4.664
2715135,K01024.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,5.747711909,133.29939,1.8923
8644288,K00137.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.504691252,133.511941,1.9811
3247268,K01089.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,86.67856052,175.597013,10.1289
3247268,K01089.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,12.21828097,140.321095,2.6969
10354039,K01159.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,64.617518,166.14425,5.796
10330115,K01160.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,13.21409607,140.58492,3.5641
10426656,K01161.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,6.05729966,135.92756,3.7419
9820483,K00953.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.584101048,170.427829,2.7316
9941662,K00013.01,1,planet,CONFIRMED,CANDIDATE,0,1,0,0,1.763587535,120.5659254,3.16877
7778437,K00131.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,5.014234733,133.174289,4.589
9823457,K00954.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.11528727,174.52257,3.211
9823457,K00954.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,36.9250409,174.22246,4.9381
2164169,K01029.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,32.3122867,133.867,6.569
2574338,K01030.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,9.22961384,138.43961,2.235
2584163,K01031.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,14.5598556,135.95038,5.624
4180280,K00144.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,4.176254191,133.090415,3.6716
2721030,K01094.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,6.10027621,135.58656,4.7476
7626506,K00150.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.408878137,134.006366,3.4967
10426656,K01161.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.93725572,136.98549,3.0822
10426656,K01161.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,2.97136658,134.38662,2.716
10528068,K01162.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,158.6850022,173.94993,11.5372
10468940,K01163.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,2.936527336,135.71829,1.771
9825625,K00955.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.03902016,175.73059,3.8633
9875711,K00956.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.360870704,175.64459,2.7144
1026957,K00958.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,21.76129812,166.540438,1.243
2853093,K01099.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,161.5278347,198.00137,3.6734
3245969,K01101.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,11.39102358,137.70864,2.303
3231341,K01102.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,12.33343853,137.58782,6.221
10468940,K01163.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.01500821,134.8277,3.0137
10337517,K01165.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.053934488,136.357253,1.7244
10337517,K01165.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,4.29263699,134.80018,2.7
10351231,K01166.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.6746614,133.22431,1.9374
8561063,K00961.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,1.213770423,170.483645,0.5532
8561063,K00961.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,0.453287416,133.869741,0.4445
8561063,K00961.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,1.865114193,133.792344,0.4279
7102227,K01360.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,36.7704935,164.29112,4.42
7102227,K01360.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,14.58932429,141.93498,2.4184
7102227,K01360.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,0.764017553,132.2214,1.103
6960913,K01361.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,59.8780258,151.1847,4.8027
11122894,K01426.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,74.92768653,124.99266,4.74
11122894,K01426.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,150.0189511,224.685714,4.3823
11129738,K01427.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,2.613020421,133.11283,1.9588
11401182,K01428.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,0.927859786,133.905978,1.4279
11030711,K01429.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,205.912735,252.74129,9.992
11512246,K00168.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.10695741,138.32271,5.1462
6690082,K01240.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,2.1395563,133.65392,2.0678
6690082,K01240.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,4.807103254,134.640371,0.9393
6448890,K01241.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,21.4054422,147.08981,11.721
6448890,K01241.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.5007712,135.6479,14.522
10730034,K01305.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,2.633852528,134.56431,2.0206
10730034,K01305.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,6.18670882,136.63308,2.909
10858691,K01306.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,1.796320953,133.33662,1.9139
10858691,K01306.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.468073,136.00831,2.361
10858691,K01306.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,5.9142668,133.49193,2.661
8107380,K00162.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,14.00640392,142.20885,4.6919
6936909,K01363.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.546531809,134.90127,2.2746
6936909,K01363.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,5.70070626,132.69229,1.6408
6962977,K01364.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,20.8341497,186.03921,4.522
6962977,K01364.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.0556584,181.91205,3.0479
11176127,K01430.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.47548084,152.64165,2.3024
11176127,K01430.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,22.92886314,143.86271,2.0831
11176127,K01430.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,77.4740991,184.24533,4.168
11014932,K01432.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,6.88595222,138.40761,4.148
8030148,K00155.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,5.660669429,137.416045,4.6483
6693640,K01245.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,13.71938426,140.74483,5.5677
10858691,K01306.04,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,29.2214959,139.32807,4.014
10973814,K01307.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,44.8520997,172.46196,3.5729
10973814,K01307.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,20.34237838,137.6952,2.3351
6541920,K00157.05,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,118.3786735,287.28744,9.5574
10586208,K01308.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,23.58444746,145.95798,5.5545
6962977,K01364.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,11.97884409,178.96957,3.751
6962977,K01364.04,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.71545593,169.78318,2.558
6962977,K01364.05,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,2.58083264,171.56048,2.1729
6932987,K01366.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,19.25404023,164.78424,4.6509
11014932,K01432.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,15.0549356,144.575,4.801
11014932,K01432.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,2.92721119,133.82725,2.545
11014932,K01432.04,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,38.2856338,143.2984,6.512
11288505,K01433.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,19.80787763,139.37983,3.453
11493431,K01434.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,2.343230566,133.20732,2.0424
10854768,K01309.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.1171684,137.44489,4.6677
10964440,K01310.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,19.12947603,139.4353,3.9622
10713616,K01311.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,83.5781976,202.45865,7.2487
10963242,K01312.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,6.1469956,135.07385,3.3153
6932987,K01366.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,54.1558384,172.36559,4.432
8191672,K00018.01,1,planet,CONFIRMED,CANDIDATE,0,1,0,0,3.548465446,122.9014315,4.56904
6851425,K00163.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,11.1199028,139.753524,3.3759
6934291,K01367.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,0.567856484,134.063088,1.0258
11037335,K01435.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,40.7150498,146.56647,8.587
11037335,K01435.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.44635944,133.27821,2.749
11389771,K01436.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,2.508553286,135.0112,2.2664
11389771,K01436.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,13.75129636,144.61389,3.853
10925104,K00156.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.041347775,143.038292,2.6332
10585852,K01314.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.57504983,140.14063,8.653
10794087,K01316.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.64970832,138.33113,6.625
6541920,K00157.06,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.30401132,138.50377,4.2246
7287415,K01369.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.016182013,133.88395,2.8349
6924203,K01370.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,6.8833761,135.26522,2.2702
11389771,K01436.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,5.41908491,131.6422,2.3379
11599038,K01437.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.01733571,133.90592,3.567
11193263,K01438.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,6.91134223,136.64878,5.6743
11027624,K01439.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,394.6249514,177.84534,24.108
11032227,K01440.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.19304935,136.05065,3.407
8751933,K01257.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,86.64764448,173.794641,4.2326
8630788,K01258.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,36.33750453,160.39806,7.06
8630788,K01258.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,14.64613058,136.5227,5.688
8630788,K01258.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,148.272013,138.00557,4.192
4164994,K01320.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.50682978,360.082152,3.7769
6766634,K01375.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,321.2124365,206.930556,4.012
7211469,K01377.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,11.29689442,134.57233,4.623
7831264,K00171.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,5.968724048,137.158607,3.651
7532973,K01450.01,1,planet,CONFIRMED,FALSE POSITIVE,0,1,0,0,2.144632238,133.984128,6.2701
8678594,K01261.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,133.460999,216.04334,11.4997
10925104,K00156.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,5.188563677,145.362252,2.3683
8678594,K01261.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,15.19423359,142.73422,3.106
4076098,K01323.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,3.990105908,355.840837,2.4108
4282872,K01325.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.035381809,137.471481,3.4062
7211221,K01379.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,5.62154315,136.89013,2.4143
11356260,K01441.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.50698069,134.64421,2.938
11600889,K01442.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,0.669310092,134.131388,1.6274
11043167,K01444.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,44.9306706,140.2077,6.539
8612847,K01264.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,14.13175309,142.26044,4.0136
8547140,K01266.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,11.41926141,137.66894,3.9908
4072526,K01329.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,33.1996355,153.66086,5.022
4455231,K01332.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,19.30581662,373.18998,4.2902
9527915,K00165.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,13.22175358,139.570627,2.7884
11336883,K01445.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.16893064,135.67854,4.6766
8564587,K01270.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,5.729317577,138.559971,1.1816
10925104,K00156.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,11.776132317,142.705753,2.8971
8564587,K01270.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,11.60908533,133.99324,2.2603
8806072,K01273.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,40.05881661,169.91063,5.595
4455231,K01332.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,6.09747233,354.05919,3.431
4455231,K01332.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,56.637918,135.51975,6.172
8972058,K00159.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.99088621,136.73923,4.2447
7832356,K01456.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,7.886632468,360.514132,5.2147
9643874,K01457.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,8.027681123,360.171355,3.0942
8800954,K01274.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,704.962626,492.77178,18.003
8583696,K01275.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,50.28635977,167.63351,6.3212
8804283,K01276.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,22.79020351,138.68515,5.0394
8804283,K01276.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,13.26079792,139.0988,3.912
4155328,K01335.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,127.8334997,293.41845,10.914
4077526,K01336.01,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,10.21864532,136.8622,3.802
4077526,K01336.02,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,15.573637,132.44282,5.326
4077526,K01336.03,1,planet,CONFIRMED,CANDIDATE,0,0,0,0,40.1015561,132.71244,5.246
